frame,frame,x,y,r,particle,neighbours
32,32,700.5,250.5,59.1,158,"[38, 47, 136, 48, 37]"
32,32,474.5,495.5,56.9,35,"[175, 129, 53, 29, 28]"
32,32,407.5,280.5,52.2,251,"[45, 86, 238, 217, 43, 53]"
32,32,302.5,255.5,49.2,45,"[178, 126, 86, 61, 251, 43]"
32,32,662.5,576.5,59.1,87,"[129, 29, 89, 66, 177, 51, 64]"
32,32,938.5,120.5,56.8,67,"[68, 114, 52, 100, 127]"
32,32,446.5,785.5,44.0,46,"[138, 189, 213]"
32,32,634.5,775.5,53.6,42,"[44, 200, 89, 138, 64]"
32,32,994.5,310.5,54.7,210,"[68, 39, 198, 207, 127]"
32,32,290.5,506.5,56.8,54,"[174, 21, 18, 218, 175]"
32,32,993.5,684.5,51.3,224,"[247, 246, 98, 205]"
32,32,236.5,609.5,48.6,18,"[174, 186, 54, 218, 253]"
32,32,788.5,647.5,61.3,66,"[281, 44, 89, 205, 177, 190, 87]"
32,32,764.5,174.5,43.6,37,"[158, 52, 100, 237, 47]"
32,32,278.5,159.5,62.4,178,"[126, 270, 45, 43]"
32,32,838.5,568.5,43.5,190,"[177, 66, 149, 116, 205]"
32,32,997.5,778.5,44.6,247,"[224, 98]"
32,32,746.5,507.5,54.7,177,"[51, 190, 66, 149, 87]"
32,32,615.5,332.5,58.0,48,"[136, 217, 38, 51, 158, 28]"
32,32,446.5,387.5,59.1,53,"[28, 217, 251, 86, 175, 35]"
32,32,1016.5,414.5,44.8,39,"[116, 210, 198]"
32,32,819.5,376.5,62.4,1,"[198, 149, 207, 38]"
32,32,491.5,199.5,60.2,238,"[40, 49, 136, 217, 251, 43]"
32,32,890.5,686.5,53.3,205,"[224, 246, 98, 281, 66, 190]"
32,32,835.5,91.5,55.8,100,"[52, 67, 237, 37]"
32,32,574.5,678.5,62.4,64,"[138, 129, 42, 89, 87]"
32,32,434.5,86.5,53.4,40,"[49, 238, 43]"
32,32,637.5,124.5,55.7,47,"[237, 49, 136, 158, 37]"
33,33,720.5,356.5,59.1,38,"[1, 158, 48, 51]"
33,33,918.5,412.5,44.4,198,"[1, 207, 278, 39, 149]"
33,33,279.5,408.5,45.9,170,"[61, 86, 54, 175]"
33,33,338.5,602.5,52.4,218,"[54, 69, 213, 18]"
33,33,928.5,228.5,62.4,283,"[67, 68, 207, 289, 278]"
33,33,894.5,315.5,51.3,207,"[1, 198, 289, 283, 278]"
33,33,235.5,609.5,48.8,18,"[186, 218, 287, 54]"
33,33,185.5,222.5,60.1,126,"[61, 178, 230, 45]"
33,33,597.5,220.5,62.4,136,"[238, 49, 217, 48, 188, 158]"
33,33,837.5,568.5,43.4,190,"[66, 279, 149]"
33,33,537.5,777.5,44.2,138,"[42, 64, 46, 202]"
33,33,531.5,597.5,40.0,129,"[87, 64, 29, 202, 69, 35]"
33,33,553.5,411.5,62.4,28,"[217, 48, 53, 29, 35, 51]"
33,33,817.5,379.5,59.1,1,"[207, 198, 149, 38]"
33,33,581.5,508.5,62.4,29,"[28, 35, 51, 87, 129]"
33,33,681.5,664.5,59.1,89,"[42, 64, 66, 87]"
33,33,356.5,440.5,52.4,175,"[170, 86, 54, 53, 35]"
33,33,181.5,530.5,47.7,287,"[54, 18]"
33,33,399.5,706.5,50.1,213,"[202, 69, 218, 46, 189]"
33,33,850.5,196.5,50.1,289,"[207, 283, 67, 37, 100]"
33,33,204.5,95.5,50.1,230,"[178, 126]"
33,33,195.5,717.5,55.7,186,"[18, 74]"
33,33,832.5,476.5,45.7,149,"[190, 198, 1, 279]"
33,33,356.5,785.5,45.7,189,"[46, 74, 213]"
33,33,493.5,685.5,43.6,202,"[138, 64, 46, 213, 69, 129]"
33,33,912.5,781.5,42.0,98,"[62, 224, 247]"
33,33,833.5,92.5,56.9,100,"[289, 67, 237, 37]"
33,33,278.5,159.5,62.4,178,"[126, 230, 43, 45]"
33,33,829.5,785.5,43.5,62,[98]
33,33,760.5,177.5,46.8,37,"[188, 237, 158, 289, 100]"
33,33,938.5,120.5,56.8,67,"[68, 114, 283, 289, 100]"
33,33,290.5,506.5,56.9,54,"[170, 287, 175, 218, 18]"
33,33,207.5,337.5,62.4,61,"[170, 86, 126, 45]"
33,33,667.5,448.5,59.1,51,"[38, 279, 87, 29, 28, 48]"
33,33,306.5,255.5,52.3,45,"[178, 126, 61, 86, 251, 43]"
33,33,995.5,777.5,46.6,247,"[224, 98]"
33,33,473.5,498.5,54.7,35,"[175, 53, 28, 29, 69, 129]"
33,33,662.5,575.5,60.2,87,"[66, 279, 89, 64, 51, 29, 129]"
33,33,391.5,169.5,59.1,43,"[238, 40, 178, 251, 45]"
33,33,436.5,611.5,60.2,69,"[218, 35, 202, 213, 129]"
33,33,535.5,93.5,47.4,49,"[238, 40, 136, 188]"
33,33,1006.5,309.5,57.9,278,"[207, 283, 68, 39, 198]"
33,33,780.5,644.5,53.6,66,"[89, 190, 279, 87]"
33,33,633.5,775.5,53.5,42,"[89, 64, 138]"
33,33,407.5,282.5,59.1,251,"[217, 238, 43, 53, 86, 45]"
33,33,619.5,326.5,51.9,48,"[217, 136, 158, 38, 28, 51]"
33,33,576.5,680.5,62.4,64,"[89, 42, 138, 202, 87, 129]"
33,33,1026.5,193.5,44.6,68,"[67, 114, 283, 278]"
33,33,431.5,82.5,49.0,40,"[238, 49, 43]"
33,33,736.5,83.5,45.7,237,"[188, 37, 100]"
33,33,269.5,789.5,44.4,74,"[189, 186]"
33,33,514.5,305.5,58.0,217,"[136, 48, 238, 251, 53, 28]"
33,33,1015.5,414.5,45.7,39,"[278, 198]"
33,33,444.5,387.5,58.0,53,"[175, 35, 251, 217, 86, 28]"
33,33,445.5,784.5,43.3,46,"[138, 202, 189, 213]"
33,33,750.5,513.5,48.5,279,"[190, 66, 149, 87, 51]"
33,33,494.5,200.5,56.9,238,"[40, 49, 136, 217, 43, 251]"
33,33,1031.5,95.5,45.7,114,"[68, 67]"
33,33,331.5,344.5,51.2,86,"[170, 61, 175, 53, 251, 45]"
33,33,703.5,252.5,62.4,158,"[136, 48, 188, 37, 38]"
33,33,1007.5,591.5,44.4,108,[224]
33,33,987.5,680.5,44.1,224,"[108, 247, 98]"
33,33,644.5,120.5,62.4,188,"[237, 49, 136, 37, 158]"
34,34,197.5,717.5,54.2,186,"[18, 253, 74]"
34,34,361.5,438.5,44.4,175,"[86, 54, 53, 35]"
34,34,447.5,783.5,45.1,46,"[138, 189]"
34,34,920.5,502.5,51.4,116,"[8, 108, 190, 149, 198]"
34,34,531.5,595.5,47.9,129,"[69, 64, 87, 29, 35]"
34,34,615.5,330.5,56.9,48,"[136, 158, 217, 38, 51]"
34,34,932.5,122.5,60.1,67,"[52, 283, 295]"
34,34,1006.5,592.5,43.5,108,"[8, 116, 224]"
34,34,900.5,310.5,44.4,207,"[283, 52, 1, 210, 198]"
34,34,332.5,344.5,52.4,86,"[175, 61, 45, 251, 53]"
34,34,683.5,672.5,53.5,89,"[66, 44, 87, 64, 42]"
34,34,819.5,376.5,62.4,1,"[207, 149, 38, 198]"
34,34,913.5,782.5,40.7,98,"[224, 247, 205, 62]"
34,34,576.5,512.5,59.1,29,"[35, 51, 87, 129]"
34,34,237.5,609.5,47.9,18,"[186, 287, 54, 253, 218]"
34,34,192.5,98.5,62.4,270,"[126, 178]"
34,34,514.5,303.5,49.2,217,"[238, 251, 136, 48, 53]"
34,34,187.5,529.5,43.2,287,"[18, 54]"
34,34,918.5,411.5,45.7,198,"[171, 210, 207, 8, 116, 1, 149]"
34,34,310.5,694.5,45.9,253,"[189, 74, 186, 18, 218]"
34,34,934.5,235.5,53.5,283,"[210, 295, 67, 52, 207]"
34,34,832.5,475.5,45.7,149,"[1, 279, 190, 116, 198]"
34,34,332.5,607.5,45.9,218,"[253, 69, 54, 18]"
34,34,535.5,769.5,51.4,138,"[42, 64, 46]"
34,34,737.5,760.5,62.4,44,"[42, 62, 66, 89]"
34,34,864.5,193.5,51.3,52,"[67, 37, 283, 207]"
34,34,767.5,177.5,53.6,37,"[52, 237, 158, 188]"
34,34,191.5,223.5,54.3,126,"[270, 61, 178, 45]"
34,34,213.5,336.5,56.9,61,"[86, 126, 45]"
34,34,983.5,680.5,60.2,224,"[108, 247, 98, 205]"
34,34,996.5,778.5,45.2,247,"[224, 98]"
34,34,594.5,218.5,59.1,136,"[158, 48, 217, 238, 188, 49]"
34,34,533.5,96.5,62.4,49,"[188, 136, 238, 40]"
34,34,303.5,255.5,50.3,45,"[178, 126, 61, 86, 251, 43]"
34,34,432.5,82.5,50.1,40,"[238, 49, 43]"
34,34,662.5,577.5,59.1,87,"[51, 279, 29, 129, 64, 66, 89]"
34,34,407.5,281.5,59.1,251,"[45, 86, 238, 217, 53, 43]"
34,34,787.5,647.5,61.3,66,"[190, 205, 279, 87, 62, 44, 89]"
34,34,633.5,776.5,53.4,42,"[138, 64, 44, 89]"
34,34,474.5,495.5,56.9,35,"[53, 29, 175, 129, 69]"
34,34,665.5,449.5,57.9,51,"[38, 279, 87, 29, 48]"
34,34,993.5,312.5,53.6,210,"[283, 295, 171, 207, 198]"
34,34,493.5,200.5,56.9,238,"[217, 251, 136, 49, 40, 43]"
34,34,641.5,114.5,56.8,188,"[49, 237, 37, 136]"
34,34,1006.5,498.5,51.4,8,"[108, 116, 171, 198]"
34,34,1012.5,200.5,59.1,295,"[210, 283, 67]"
34,34,452.5,389.5,59.1,53,"[217, 35, 175, 251, 86]"
34,34,720.5,357.5,58.0,38,"[158, 48, 1, 51]"
34,34,266.5,788.5,44.7,74,"[189, 253, 186]"
34,34,703.5,252.5,62.4,158,"[37, 136, 48, 38]"
34,34,439.5,614.5,61.3,69,"[129, 35, 218]"
34,34,289.5,513.5,61.3,54,"[18, 287, 175, 218]"
34,34,831.5,784.5,43.4,62,"[205, 98, 44, 66]"
34,34,1012.5,413.5,48.0,171,"[210, 8, 198]"
34,34,736.5,83.5,45.7,237,"[37, 188]"
34,34,837.5,568.5,43.5,190,"[116, 205, 149, 279, 66]"
34,34,885.5,683.5,58.0,205,"[224, 98, 62, 190, 66]"
34,34,751.5,514.5,60.2,279,"[149, 190, 51, 87, 66]"
34,34,385.5,171.5,60.2,43,"[238, 251, 40, 178, 45]"
34,34,575.5,679.5,62.4,64,"[42, 138, 129, 87, 89]"
34,34,355.5,785.5,45.8,189,"[46, 74, 253]"
34,34,279.5,159.5,62.4,178,"[126, 270, 45, 43]"
35,35,578.5,508.5,62.4,29,"[28, 35, 87, 51, 129]"
35,35,733.5,758.5,53.5,44,"[62, 66, 89, 42]"
35,35,490.5,686.5,45.7,202,"[213, 46, 129, 64, 138, 69]"
35,35,531.5,596.5,48.1,129,"[29, 87, 35, 64, 202, 69]"
35,35,720.5,353.5,61.3,38,"[48, 51, 1, 158]"
35,35,553.5,412.5,62.4,28,"[48, 51, 217, 53, 35, 29]"
35,35,536.5,762.5,44.3,138,"[202, 46, 42, 200, 64]"
35,35,825.5,562.5,43.5,296,"[279, 66, 149, 205, 244, 116]"
35,35,997.5,587.5,53.5,246,"[224, 244, 116]"
35,35,191.5,223.5,54.3,126,"[61, 45, 178, 230]"
35,35,817.5,377.5,61.3,1,"[149, 198, 38]"
35,35,281.5,159.5,61.3,178,"[230, 126, 45, 43]"
35,35,233.5,614.5,53.4,18,"[287, 186, 253, 218, 54]"
35,35,493.5,199.5,61.3,238,"[49, 40, 251, 217, 43, 136]"
35,35,938.5,231.5,53.4,283,"[210, 67, 295]"
35,35,596.5,225.5,58.0,136,"[49, 47, 238, 217, 48, 158]"
35,35,333.5,607.5,46.8,218,"[253, 18, 54, 213, 69]"
35,35,832.5,477.5,47.0,149,"[279, 1, 296, 198, 116]"
35,35,831.5,784.5,43.5,62,"[44, 66, 205, 98]"
35,35,579.5,857.5,46.5,200,"[42, 138]"
35,35,185.5,424.5,53.3,21,"[61, 54, 287]"
35,35,402.5,706.5,52.2,213,"[189, 253, 46, 202, 218, 69]"
35,35,364.5,438.5,46.8,175,"[86, 54, 35, 53]"
35,35,185.5,530.5,44.9,287,"[18, 54, 21]"
35,35,308.5,695.5,46.3,253,"[74, 186, 18, 218, 189, 213]"
35,35,198.5,717.5,53.2,186,"[253, 74, 18]"
35,35,912.5,777.5,45.4,98,"[62, 247, 205, 224]"
35,35,679.5,669.5,54.4,89,"[44, 66, 42, 87, 64]"
35,35,911.5,589.5,50.3,244,"[224, 246, 205, 296, 116]"
35,35,911.5,498.5,47.9,116,"[246, 171, 244, 198, 149, 296]"
35,35,202.5,97.5,53.3,230,"[178, 126]"
35,35,446.5,784.5,44.0,46,"[189, 213, 202, 138]"
35,35,912.5,403.5,62.4,198,"[1, 149, 210, 171, 116]"
35,35,431.5,80.5,48.5,40,"[49, 238, 43]"
35,35,631.5,775.5,53.5,42,"[44, 200, 89, 64, 138]"
35,35,657.5,579.5,54.4,87,"[279, 51, 89, 66, 29, 129, 64]"
35,35,1016.5,192.5,50.1,295,"[283, 210, 114, 67]"
35,35,288.5,511.5,59.1,54,"[287, 21, 18, 218, 175]"
35,35,932.5,123.5,59.1,67,"[114, 283, 295]"
35,35,406.5,282.5,59.1,251,"[238, 217, 45, 86, 43, 53]"
35,35,785.5,648.5,60.2,66,"[62, 44, 89, 205, 279, 296, 87]"
35,35,473.5,495.5,56.8,35,"[175, 53, 28, 29, 129, 69]"
35,35,303.5,255.5,50.3,45,"[86, 61, 126, 178, 251, 43]"
35,35,664.5,449.5,56.8,51,"[48, 38, 279, 87, 28, 29]"
35,35,535.5,95.5,49.4,49,"[47, 40, 238, 136]"
35,35,993.5,311.5,54.7,210,"[198, 171, 283, 295]"
35,35,1010.5,415.5,49.1,171,"[198, 210, 116]"
35,35,391.5,169.5,59.1,43,"[238, 40, 251, 178, 45]"
35,35,213.5,336.5,56.9,61,"[86, 21, 126, 45]"
35,35,703.5,252.5,62.4,158,"[136, 47, 37, 38, 48]"
35,35,446.5,386.5,60.2,53,"[251, 217, 28, 86, 175, 35]"
35,35,436.5,610.5,45.7,69,"[35, 218, 129, 202, 213]"
35,35,742.5,93.5,56.9,300,"[47, 37]"
35,35,512.5,305.5,58.0,217,"[251, 238, 48, 28, 136, 53]"
35,35,763.5,175.5,43.5,37,"[300, 47, 158]"
35,35,269.5,789.5,43.5,74,"[253, 186, 189]"
35,35,985.5,681.5,44.1,224,"[246, 247, 98, 205, 244]"
35,35,332.5,350.5,47.0,86,"[61, 45, 251, 175, 53]"
35,35,355.5,785.5,45.7,189,"[253, 74, 46, 213]"
35,35,573.5,678.5,62.4,64,"[42, 89, 129, 202, 87, 138]"
35,35,881.5,682.5,61.3,205,"[62, 66, 98, 224, 244, 296]"
35,35,1026.5,96.5,49.0,114,"[67, 295]"
35,35,637.5,128.5,59.1,47,"[49, 300, 136, 37, 158]"
35,35,750.5,514.5,60.2,279,"[149, 296, 66, 51, 87]"
35,35,994.5,778.5,46.5,247,"[98, 224]"
35,35,619.5,327.5,59.1,48,"[38, 51, 28, 217, 136, 158]"
36,36,355.5,441.5,53.6,175,"[54, 170, 35, 86, 53]"
36,36,539.5,769.5,51.4,138,"[46, 42]"
36,36,917.5,404.5,59.1,198,"[278, 171, 116, 1, 149]"
36,36,552.5,410.5,62.4,28,"[51, 29, 35, 48, 217, 53]"
36,36,824.5,562.5,43.5,296,"[116, 205, 66, 279, 149]"
36,36,1007.5,413.5,51.3,171,"[198, 278, 116]"
36,36,289.5,503.5,59.1,54,"[18, 287, 170, 218, 175]"
36,36,823.5,778.5,52.4,281,"[66, 205, 98, 44]"
36,36,530.5,590.5,43.6,129,"[69, 87, 29, 35]"
36,36,492.5,199.5,61.3,238,"[43, 251, 49, 136, 40, 217]"
36,36,833.5,92.5,56.9,100,"[37, 300, 289, 67]"
36,36,199.5,713.5,49.9,186,"[18, 253, 74]"
36,36,730.5,757.5,53.6,44,"[42, 281, 89, 66]"
36,36,909.5,775.5,47.9,98,"[281, 247, 205, 224]"
36,36,191.5,223.5,54.3,126,"[178, 61]"
36,36,227.5,618.5,60.2,18,"[186, 287, 54, 253, 218]"
36,36,178.5,533.5,51.1,287,"[18, 54]"
36,36,830.5,477.5,46.8,149,"[279, 1, 116, 198, 296]"
36,36,680.5,663.5,60.2,89,"[42, 87, 66, 44]"
36,36,307.5,695.5,62.4,253,"[18, 186, 74, 189, 218]"
36,36,910.5,497.5,49.0,116,"[108, 296, 171, 198, 149]"
36,36,935.5,236.5,52.4,283,"[67, 278, 289]"
36,36,278.5,410.5,46.7,170,"[61, 86, 54, 175]"
36,36,331.5,607.5,45.9,218,"[253, 69, 54, 18]"
36,36,853.5,197.5,47.7,289,"[37, 283, 67, 100]"
36,36,357.5,781.5,49.9,189,"[46, 253, 74]"
36,36,579.5,507.5,62.4,29,"[87, 129, 28, 51, 35]"
36,36,520.5,305.5,62.4,217,"[238, 251, 48, 28, 136, 53]"
36,36,981.5,682.5,61.3,224,"[108, 247, 205, 98]"
36,36,446.5,786.5,44.1,46,"[138, 189]"
36,36,474.5,493.5,51.2,35,"[28, 29, 129, 69, 175, 53]"
36,36,750.5,514.5,60.2,279,"[66, 296, 87, 51, 149]"
36,36,331.5,343.5,52.5,86,"[61, 251, 170, 175, 53]"
36,36,992.5,777.5,46.8,247,"[224, 98]"
36,36,636.5,124.5,55.7,47,"[49, 136, 158, 37, 300]"
36,36,213.5,336.5,56.9,61,"[126, 86, 170]"
36,36,383.5,172.5,59.1,43,"[178, 40, 251, 238]"
36,36,439.5,605.5,53.5,69,"[129, 35, 218]"
36,36,780.5,643.5,54.7,66,"[205, 281, 296, 87, 89, 44, 279]"
36,36,534.5,95.5,48.6,49,"[47, 136, 238, 40]"
36,36,665.5,449.5,59.1,51,"[28, 29, 279, 38, 87, 48]"
36,36,1008.5,308.5,55.8,278,"[283, 198, 171]"
36,36,818.5,376.5,62.4,1,"[198, 38, 149]"
36,36,698.5,250.5,59.1,158,"[38, 47, 136, 37, 48]"
36,36,880.5,682.5,61.3,205,"[296, 66, 281, 224, 98]"
36,36,927.5,121.5,62.4,67,"[283, 289, 100]"
36,36,279.5,158.5,62.4,178,"[126, 43]"
36,36,591.5,223.5,62.4,136,"[49, 47, 158, 238, 48, 217]"
36,36,660.5,576.5,49.4,87,"[129, 89, 29, 66, 279, 51]"
36,36,619.5,327.5,51.1,48,"[158, 136, 38, 51, 28, 217]"
36,36,719.5,357.5,58.0,38,"[158, 1, 51, 48]"
36,36,1005.5,591.5,44.4,108,"[116, 224]"
36,36,762.5,175.5,43.6,37,"[158, 47, 300, 100, 289]"
36,36,432.5,87.5,53.5,40,"[43, 238, 49]"
36,36,739.5,93.5,54.6,300,"[37, 100, 47]"
36,36,630.5,772.5,56.9,42,"[89, 138, 44]"
36,36,400.5,274.5,62.4,251,"[86, 43, 238, 217, 53]"
36,36,444.5,387.5,59.1,53,"[217, 251, 86, 175, 28, 35]"
36,36,267.5,790.5,45.7,74,"[253, 186, 189]"
37,37,909.5,775.5,47.7,98,"[281, 247, 205, 224]"
37,37,551.5,412.5,62.4,28,"[29, 35, 53, 217, 51, 48]"
37,37,536.5,776.5,44.4,138,"[46, 202, 42]"
37,37,918.5,499.5,53.5,116,"[171, 198, 8, 190, 246, 149]"
37,37,331.5,607.5,45.9,218,"[314, 213, 69, 18]"
37,37,816.5,380.5,59.1,1,"[198, 316, 38, 149]"
37,37,577.5,508.5,62.4,29,"[129, 35, 28, 51, 87]"
37,37,736.5,760.5,62.4,44,"[89, 66, 281, 42]"
37,37,886.5,679.5,62.4,205,"[190, 246, 66, 224, 281, 98]"
37,37,739.5,87.5,51.4,237,"[188, 100, 37]"
37,37,190.5,223.5,54.4,126,"[61, 270, 178, 45]"
37,37,590.5,223.5,62.4,136,"[238, 217, 158, 188, 49, 48]"
37,37,273.5,412.5,42.5,170,"[314, 175, 86, 61]"
37,37,1004.5,499.5,51.0,8,"[246, 171, 116]"
37,37,935.5,230.5,54.6,283,"[210, 289, 315, 295]"
37,37,851.5,197.5,47.9,289,"[100, 315, 283, 37, 316]"
37,37,357.5,781.5,49.9,189,"[46, 74, 213]"
37,37,402.5,699.5,53.5,213,"[218, 189, 46, 202, 69]"
37,37,233.5,614.5,53.6,18,"[218, 186, 314]"
37,37,199.5,711.5,48.5,186,"[74, 18]"
37,37,530.5,596.5,40.0,129,"[29, 35, 69, 202, 87]"
37,37,196.5,99.5,59.1,270,"[178, 126]"
37,37,355.5,439.5,53.6,175,"[35, 53, 314, 86, 170]"
37,37,719.5,358.5,59.1,38,"[1, 316, 158, 51, 48]"
37,37,681.5,672.5,53.6,89,"[42, 87, 66, 44]"
37,37,487.5,686.5,46.9,202,"[46, 213, 69, 129, 138]"
37,37,836.5,471.5,54.4,149,"[1, 198, 116, 279, 190]"
37,37,1007.5,413.5,51.3,171,"[8, 210, 198, 116]"
37,37,911.5,403.5,62.4,198,"[210, 171, 116, 1, 149]"
37,37,513.5,305.5,49.9,217,"[53, 313, 28, 238, 136, 48]"
37,37,435.5,609.5,44.8,69,"[218, 35, 129, 213, 202]"
37,37,747.5,513.5,49.9,279,"[190, 66, 51, 87, 149]"
37,37,979.5,685.5,62.4,224,"[247, 246, 205, 98]"
37,37,1015.5,192.5,50.1,295,"[283, 210, 114, 315]"
37,37,782.5,648.5,59.1,66,"[279, 190, 205, 281, 87, 89, 44]"
37,37,411.5,282.5,57.9,313,"[53, 217, 86, 238, 45, 43]"
37,37,702.5,252.5,62.4,158,"[38, 316, 37, 136, 48]"
37,37,993.5,778.5,46.3,247,"[224, 98]"
37,37,660.5,575.5,60.2,87,"[279, 66, 89, 29, 51, 129]"
37,37,301.5,255.5,49.2,45,"[61, 126, 86, 178, 313, 43]"
37,37,666.5,448.5,59.0,51,"[29, 28, 38, 279, 87, 48]"
37,37,446.5,785.5,44.0,46,"[189, 213, 202, 138]"
37,37,266.5,790.5,46.3,74,"[189, 186]"
37,37,992.5,311.5,54.7,210,"[171, 198, 283, 295]"
37,37,535.5,96.5,49.6,49,"[188, 40, 238, 136]"
37,37,288.5,514.5,48.9,314,"[218, 175, 170, 18]"
37,37,823.5,777.5,52.3,281,"[205, 66, 98, 44]"
37,37,212.5,337.5,57.9,61,"[126, 86, 170, 45]"
37,37,836.5,568.5,43.5,190,"[279, 66, 205, 116, 149]"
37,37,938.5,120.5,57.9,315,"[100, 114, 289, 283, 295]"
37,37,1021.5,98.5,53.5,114,"[315, 295]"
37,37,279.5,159.5,62.4,178,"[270, 126, 45, 43]"
37,37,990.5,582.5,45.7,246,"[8, 205, 116, 224]"
37,37,432.5,87.5,53.6,40,"[49, 238, 43]"
37,37,762.5,175.5,43.5,37,"[237, 188, 158, 316, 100, 289]"
37,37,789.5,274.5,60.2,316,"[1, 38, 158, 37, 289]"
37,37,619.5,327.5,51.1,48,"[136, 217, 28, 38, 158, 51]"
37,37,632.5,776.5,53.5,42,"[138, 89, 44]"
37,37,471.5,498.5,56.8,35,"[175, 29, 129, 53, 69, 28]"
37,37,833.5,92.5,56.9,100,"[237, 315, 37, 289]"
37,37,383.5,172.5,59.1,43,"[238, 40, 313, 178, 45]"
37,37,331.5,343.5,52.5,86,"[53, 175, 313, 170, 61, 45]"
37,37,640.5,114.5,56.9,188,"[49, 237, 37, 136]"
37,37,444.5,387.5,59.1,53,"[35, 175, 313, 217, 86, 28]"
37,37,492.5,199.5,61.3,238,"[313, 217, 49, 40, 136, 43]"
38,38,355.5,439.5,53.6,175,"[35, 314, 170, 86, 53]"
38,38,910.5,781.5,42.0,98,"[224, 247, 205, 281]"
38,38,918.5,501.5,52.4,116,"[8, 171, 149, 246, 296, 244]"
38,38,489.5,686.5,45.7,202,"[46, 138, 64, 129, 69]"
38,38,232.5,615.5,54.3,18,"[253, 186, 218, 314]"
38,38,737.5,759.5,62.4,44,"[66, 281, 42, 89]"
38,38,763.5,173.5,43.6,37,"[100, 289, 300, 188, 158, 316]"
38,38,898.5,310.5,43.6,207,"[1, 283, 289, 316, 278]"
38,38,507.5,298.5,59.1,217,"[313, 238, 136, 48, 53]"
38,38,590.5,222.5,62.4,136,"[48, 158, 188, 49, 238, 217]"
38,38,829.5,564.5,47.8,296,"[149, 279, 66, 116, 205, 244]"
38,38,884.5,679.5,61.3,205,"[224, 98, 281, 66, 296, 244]"
38,38,354.5,784.5,46.3,189,"[74, 253, 46]"
38,38,190.5,223.5,54.4,126,"[61, 178, 230, 45]"
38,38,936.5,230.5,53.5,283,"[207, 289, 315, 295, 278]"
38,38,718.5,353.5,62.4,38,"[48, 158, 316, 1, 51]"
38,38,273.5,412.5,43.5,170,"[314, 21, 175, 61, 86]"
38,38,282.5,152.5,55.5,178,"[230, 126, 43, 45]"
38,38,182.5,428.5,51.4,21,"[170, 314, 61]"
38,38,830.5,478.5,48.0,149,"[1, 116, 279, 296]"
38,38,851.5,197.5,47.9,289,"[37, 100, 283, 207, 316, 315]"
38,38,911.5,587.5,51.2,244,"[246, 116, 296, 205, 224]"
38,38,682.5,672.5,54.4,89,"[66, 87, 44, 64, 42]"
38,38,206.5,93.5,47.9,230,"[178, 126]"
38,38,195.5,717.5,55.5,186,"[253, 74, 18]"
38,38,306.5,693.5,62.4,253,"[74, 189, 186, 18, 218]"
38,38,576.5,511.5,59.1,29,"[87, 51, 129, 35]"
38,38,533.5,778.5,44.7,138,"[46, 42, 202, 64]"
38,38,339.5,603.5,53.4,218,"[314, 253, 18, 69]"
38,38,1023.5,95.5,50.3,114,"[295, 315]"
38,38,391.5,169.5,59.1,43,"[178, 40, 238, 313, 45]"
38,38,572.5,678.5,62.4,64,"[129, 87, 202, 138, 42, 89]"
38,38,532.5,596.5,49.0,129,"[29, 87, 35, 64, 202, 69]"
38,38,790.5,273.5,59.1,316,"[37, 289, 158, 207, 1, 38]"
38,38,938.5,120.5,57.9,315,"[100, 289, 283, 114, 295]"
38,38,331.5,343.5,52.5,86,"[61, 170, 175, 45, 313, 53]"
38,38,995.5,588.5,53.4,246,"[8, 116, 224, 244]"
38,38,663.5,449.5,58.0,51,"[87, 29, 279, 48, 38]"
38,38,782.5,648.5,59.1,66,"[279, 87, 281, 205, 44, 89, 296]"
38,38,992.5,778.5,46.6,247,"[224, 98]"
38,38,632.5,775.5,53.6,42,"[138, 64, 44, 89]"
38,38,473.5,494.5,56.9,35,"[175, 29, 129, 69, 53]"
38,38,301.5,255.5,49.2,45,"[86, 313, 43, 178, 126, 61]"
38,38,534.5,96.5,50.0,49,"[188, 40, 238, 136]"
38,38,405.5,282.5,59.1,313,"[43, 238, 217, 86, 45, 53]"
38,38,1008.5,309.5,55.7,278,"[207, 171, 283, 295]"
38,38,701.5,252.5,62.4,158,"[37, 316, 48, 136, 38]"
38,38,492.5,199.5,61.3,238,"[49, 40, 136, 43, 313, 217]"
38,38,1014.5,192.5,50.2,295,"[114, 315, 283, 278]"
38,38,439.5,89.5,48.1,40,"[49, 238, 43]"
38,38,748.5,512.5,48.5,279,"[87, 51, 149, 66, 296]"
38,38,1007.5,501.5,47.9,8,"[116, 171, 246]"
38,38,822.5,778.5,52.4,281,"[98, 205, 66, 44]"
38,38,618.5,327.5,59.1,48,"[51, 136, 158, 38, 217]"
38,38,267.5,783.5,48.9,74,"[253, 189, 186]"
38,38,445.5,784.5,44.1,46,"[138, 202, 189]"
38,38,973.5,677.5,53.5,224,"[246, 247, 98, 205, 244]"
38,38,833.5,92.5,56.9,100,"[300, 37, 289, 315]"
38,38,738.5,93.5,54.6,300,"[188, 100, 37]"
38,38,1008.5,412.5,50.2,171,"[8, 116, 278]"
38,38,659.5,575.5,59.1,87,"[29, 51, 279, 129, 64, 66, 89]"
38,38,817.5,376.5,62.4,1,"[207, 316, 149, 38]"
38,38,435.5,609.5,45.2,69,"[218, 202, 129, 35]"
